2021-03-14T14:13:15.519+0800 I INDEX    [conn167] build index on: push_stat.opush_message_report properties: { v: 2, key: { messageId: 1.0, pushException3: 1.0 }, name: "messageId_1_pushException3_1", ns: "push_stat.opush_message_report", background: true }
2021-03-14T14:22:45.356+0800 I -        [conn167]   Index Build: 31777100/54386432 58%
2021-03-14T14:22:48.001+0800 I -        [conn167]   Index Build: 33569100/54386432 61%
2021-03-14T14:22:51.001+0800 I -        [conn167]   Index Build: 35602300/54386432 65%
2021-03-14T14:22:54.000+0800 I -        [conn167]   Index Build: 37460300/54386432 68%
2021-03-14T14:22:57.000+0800 I -        [conn167]   Index Build: 39166600/54386432 72%
2021-03-14T14:23:17.309+0800 I -        [conn167]   Index Build: 39720900/54386432 73%
2021-03-14T14:23:20.000+0800 I -        [conn167]   Index Build: 41386600/54386432 76%
2021-03-14T14:23:23.000+0800 I -        [conn167]   Index Build: 43081400/54386432 79%
2021-03-14T14:23:26.001+0800 I -        [conn167]   Index Build: 44813500/54386432 82%
2021-03-14T14:23:29.001+0800 I -        [conn167]   Index Build: 46546900/54386432 85%
2021-03-14T14:23:52.102+0800 I -        [conn167]   Index Build: 47664800/54386432 87%
2021-03-14T14:23:55.001+0800 I -        [conn167]   Index Build: 49462700/54386432 90%
2021-03-14T14:23:58.001+0800 I -        [conn167]   Index Build: 51308600/54386432 94%
2021-03-14T14:24:01.000+0800 I -        [conn167]   Index Build: 53087600/54386432 97%
2021-03-14T14:24:03.130+0800 D INDEX    [conn167]        bulk commit starting for index: messageId_1_pushException3_1
2021-03-14T14:24:29.000+0800 I -        [conn167]   Index: (2/3) BTree Bottom Up Progress: 17232100/54386432 31%
2021-03-14T14:24:39.001+0800 I -        [conn167]   Index: (2/3) BTree Bottom Up Progress: 36814000/54386432 67%
2021-03-14T14:24:48.812+0800 I INDEX    [conn167]        done building bottom layer, going to commit
2021-03-14T14:24:49.313+0800 I INDEX    [conn167] build index done.  scanned 54386432 total records. 259 secs
2021-03-14T14:24:49.313+0800 D INDEX    [conn167] marking index messageId_1_pushException3_1 as ready in snapshot id 55241819
2021-03-14T14:24:49.313+0800 I COMMAND  [conn167] command push_stat.$cmd appName: "MongoDB Shell" command: createIndexes { createIndexes: "opush_message_report", indexes: [ { key: { messageId: 1.0, pushException3: 1.0 }, name: "messageId_1_pushException3_1" } ], lsid: { id: UUID("88725f6f-1e4e-4457-97c0-7e3afd7ceada") }, $db: "push_stat" } numYields:0 reslen:98 locks:{ Global: { acquireCount: { r: 2, w: 2 } }, Database: { acquireCount: { w: 2, W: 1 } }, Collection: { acquireCount: { w: 2 } } } protocol:op_msg 259435ms
2021-03-14T14:24:49.313+0800 I COMMAND  [conn653] command admin.$cmd appName: "MongoDB Shell" command: listDatabases { listDatabases: 1.0, lsid: { id: UUID("9775f94d-aeef-435d-9902-5bef6873eced") }, $db: "admin" } numYields:0 reslen:438 locks:{ Global: { acquireCount: { r: 16 } }, Database: { acquireCount: { r: 7 }, acquireWaitCount: { r: 1 }, timeAcquiringMicros: { r: 206152907 } } } protocol:op_msg 206154ms


注意从节点拉取oplog后加索引过程和主节点一直，只是从节点不会记录createIndexes这条慢日志：
从节点日志结尾如下：
2021-03-22T08:01:39.007+0800 I -        [repl index builder 30]   Index Build (background): 431397600/429129658 100%
2021-03-22T08:01:42.006+0800 I -        [repl index builder 30]   Index Build (background): 431427900/429129647 100%
2021-03-22T08:01:45.001+0800 I -        [repl index builder 30]   Index Build (background): 431460800/429129633 100%
2021-03-22T08:01:48.007+0800 I -        [repl index builder 30]   Index Build (background): 431532900/429129633 100%
2021-03-22T08:01:51.006+0800 I -        [repl index builder 30]   Index Build (background): 431562000/429129634 100%
2021-03-22T08:01:54.002+0800 I -        [repl index builder 30]   Index Build (background): 431606200/429129635 100%
2021-03-22T08:01:57.004+0800 I -        [repl index builder 30]   Index Build (background): 431661000/429129636 100%
2021-03-22T08:02:00.002+0800 I -        [repl index builder 30]   Index Build (background): 431715100/429129636 100%
2021-03-22T08:02:03.001+0800 I -        [repl index builder 30]   Index Build (background): 431759100/429129637 100%
2021-03-22T08:02:06.004+0800 I -        [repl index builder 30]   Index Build (background): 431824600/429129636 100%
2021-03-22T08:02:09.003+0800 I -        [repl index builder 30]   Index Build (background): 431879500/429129634 100%
2021-03-22T08:02:11.156+0800 I INDEX    [repl index builder 30] build index done.  scanned 431935085 total records. 52725 secs

